3.962903349771190742e-01,5.005828143370564254e-01,2.224815788444480247e-01,4.658039448579411740e-02,3.858094507963001352e-01,1.735464261226783711e-01,2.821816306594528423e-01,4.296242432292242674e-01,4.538268833011769310e-01,-4.455016702232036385e-01,1.000000000000000000e+00,9.089117491682259242e-01,9.993143705722759007e-01,9.067996893459016050e-01,9.359696841113458454e-01,9.349691079844235642e-01,8.569463580442938655e-01,8.544444860996984747e-01,-4.020402309930766194e-01,-1.483964893163300658e-01,-4.153195725465166910e-02,-1.675388627306598210e-01,-1.105344450109083110e-01,-9.225597880026897846e-02,-1.092499200885516386e-01,4.969925211817281113e-02,1.190977072597363684e-01,-1.041333109804011003e-01,-1.996257650075865808e-01,3.600920506340956617e-01,4.633247702253949218e-01,2.214761137180532857e-01,-4.249591126081463943e-01,-4.371412640258383053e-01,4.972053327324131300e-01,5.057474349201588337e-01,7.381742620243597619e-01,2.246591773592469463e-02,-8.659831722134348625e-03,4.774226302949370337e-01,4.832898207520375960e-04,-2.057697653378092340e-03,-5.523171583728070377e-01,-9.252887959755150271e-02
4.031458282122023506e-01,5.304564314461261976e-01,2.305777798538114209e-01,1.563452580152457222e-02,3.898956579361657626e-01,1.616335552281866206e-01,3.363876762606446413e-01,4.961077565595369832e-01,4.109099427326717291e-01,-4.062756193586089526e-01,9.089117491682259242e-01,1.000000000000000000e+00,9.080252511488787759e-01,9.989027988122525237e-01,8.752869969820218365e-01,8.745497389272242073e-01,9.577753905270124379e-01,9.563808652132479438e-01,-3.941739847590794432e-01,-8.674108584981371495e-02,-8.901445740568648957e-02,-1.752018229981773534e-01,-1.286072415225286425e-01,-1.246101142066513567e-01,-1.430797809900925810e-01,1.887868196717569155e-02,8.992738972918301599e-02,-1.102432230952761771e-01,-1.453117085439833145e-01,4.114791382169731282e-01,5.082482200729860899e-01,1.992159671149708322e-01,-4.487507206896375056e-01,-4.620459874169233760e-01,5.256651583523030968e-01,5.689067323680656596e-01,7.937950590528298767e-01,1.766794570302522918e-02,-3.927945150029122333e-03,4.711559962079306940e-01,2.948087023468494352e-03,-6.063682788064505939e-03,-5.901946400090206657e-01,-1.152167865101923067e-01
3.935986938855277062e-01,4.980100059530282453e-01,2.208651488246077543e-01,4.912588635474880033e-02,3.830110291311051851e-01,1.702540738595297309e-01,2.758216207429728950e-01,4.312660764370058186e-01,4.573671413944604414e-01,-4.425513358165826250e-01,9.993143705722759007e-01,9.080252511488787759e-01,1.000000000000000000e+00,9.068994124646377886e-01,9.350452691487649570e-01,9.352515081390426754e-01,8.559936228792727198e-01,8.543516033102952489e-01,-3.997487835734608308e-01,-1.534984089917510175e-01,-4.574354767264591365e-02,-1.691971677862495749e-01,-1.144498131453686174e-01,-8.805113678866845206e-02,-1.053465311448760489e-01,5.364320129267553111e-02,1.222010863693255567e-01,-1.039291091519937427e-01,-2.026207386426940038e-01,3.596468280259558781e-01,4.610174138943436417e-01,2.197804167008947096e-01,-4.230233945306972054e-01,-4.351681753612927084e-01,4.947048107704468678e-01,5.036965891964190201e-01,7.365063938386381404e-01,2.283971224649715415e-02,-8.808159302004226615e-03,4.792468707725332511e-01,4.496113301804642842e-04,-1.958071313569764368e-03,-5.523848634176951045e-01,-9.462652353325284871e-02
3.988715161286053301e-01,5.266603094228280435e-01,2.283276367637530890e-01,2.032195707445722324e-02,3.852968755497074849e-01,1.551397860215538715e-01,3.319946058175977099e-01,4.952320918850174891e-01,4.147955047685459862e-01,-4.013399536219567909e-01,9.067996893459016050e-01,9.989027988122525237e-01,9.068994124646377886e-01,1.000000000000000000e+00,8.730355292781951659e-01,8.731770971001816539e-01,9.567636736106324147e-01,9.574014650874050902e-01,-3.900743970836602625e-01,-8.749857635995367255e-02,-9.137113202427370184e-02,-1.807333267188216130e-01,-1.365947360750881523e-01,-1.181330933186614529e-01,-1.369356497093161262e-01,2.519199359180800818e-02,9.542086422966916670e-02,-1.097662728762229395e-01,-1.460240004872995490e-01,4.107690617577208214e-01,5.043405969247467535e-01,1.961274453213538715e-01,-4.453534446534976321e-01,-4.585729476966064477e-01,5.217270014535307920e-01,5.657078105183616090e-01,7.908963883473196788e-01,1.796592192288640200e-02,-3.767561658788697206e-03,4.739982931047868608e-01,3.150877969771519009e-03,-6.208737397247779573e-03,-5.902216702768776635e-01,-1.184565792646696120e-01
4.595267039942159681e-01,5.665552984677907356e-01,3.629948623083530390e-01,-1.167215181993116850e-02,4.483403702355912568e-01,2.135352589788064859e-01,3.463320759541633764e-01,4.630031449587589942e-01,3.859703783613037675e-01,-4.558440989959106626e-01,9.359696841113458454e-01,8.752869969820218365e-01,9.350452691487649570e-01,8.730355292781951659e-01,1.000000000000000000e+00,9.992317627344856623e-01,9.020718723208812628e-01,8.995450402507269017e-01,-3.877580960600438553e-01,-1.343712093519756345e-01,3.435369667612766381e-02,-1.655131693063470744e-01,-9.505811135030825532e-02,-1.564725006160428977e-01,-1.760581329512935223e-01,-2.192888716833670329e-02,4.578627358308287598e-02,-1.560853077508427278e-01,-1.600762184296696811e-01,3.896233720356235275e-01,5.463180335949687771e-01,2.386483049766578990e-01,-4.884819800490692310e-01,-5.018089617290001359e-01,5.647557298043369700e-01,5.784190354869761519e-01,7.813219325153285544e-01,4.068870352837650195e-02,-2.096231566036903943e-02,3.960752423034797909e-01,8.273689675591814133e-04,1.164943741038518624e-03,-3.958284252902320999e-01,-7.091654222334192736e-02
4.576223137361059567e-01,5.647768019369989734e-01,3.618906991601330558e-01,-1.110244356485292835e-02,4.463134362164157820e-01,2.106918993750658553e-01,3.405861374167317712e-01,4.655258721862905458e-01,3.877525463962694374e-01,-4.542333603476164661e-01,9.349691079844235642e-01,8.745497389272242073e-01,9.352515081390426754e-01,8.731770971001816539e-01,9.992317627344856623e-01,1.000000000000000000e+00,9.014438340508638126e-01,8.999469334601128967e-01,-3.851713285050650248e-01,-1.392284224759732791e-01,3.069603272346031406e-02,-1.672041807071034114e-01,-9.902973539435072636e-02,-1.539901064108732121e-01,-1.740006635735481255e-01,-1.956923622761242570e-02,4.727045627358628099e-02,-1.556737685912918945e-01,-1.621487033196245819e-01,3.893069630913066903e-01,5.446494181714477412e-01,2.376205583224924311e-01,-4.868117212174597475e-01,-5.001176969488567714e-01,5.629669763485407596e-01,5.768414866291579068e-01,7.802773699450371581e-01,4.071853776599219932e-02,-2.052544693078269325e-02,3.962783705444846705e-01,1.009143945897299178e-03,6.548939444096438375e-04,-3.958531734674766156e-01,-7.231927296317870735e-02
4.614101868959431529e-01,5.915821214581747922e-01,3.735109629494288708e-01,-1.859688511712260378e-02,4.474933515849907062e-01,1.979657952586940384e-01,3.973814812347530867e-01,5.546100566044374069e-01,3.564024222563196287e-01,-4.142167165712547505e-01,8.569463580442938655e-01,9.577753905270124379e-01,8.559936228792727198e-01,9.567636736106324147e-01,9.020718723208812628e-01,9.014438340508638126e-01,1.000000000000000000e+00,9.987891305908151995e-01,-3.709521480642862801e-01,-7.722469945432069993e-02,-8.726880358983764296e-02,-1.635545566611647794e-01,-1.096970846198094679e-01,-1.690917527195100190e-01,-1.885229506068062666e-01,-3.464764090736072860e-02,3.373335070091852683e-02,-1.703606557701871915e-01,-1.098530063104590365e-01,4.390303889424139738e-01,5.901401549750859843e-01,2.044019921979722820e-01,-5.011604950327938068e-01,-5.152599050907089584e-01,5.893514530173135091e-01,6.426681420312031490e-01,8.208788518089321640e-01,3.319165939157221745e-02,-1.300742117967328658e-02,3.972768719346250754e-01,2.184249353411627306e-03,-2.773030005021300329e-03,-4.115122231637698968e-01,-1.007966247862299852e-01
4.576999335592702445e-01,5.883549000239525206e-01,3.715479742877854652e-01,-1.628041420451608809e-02,4.433949236239196345e-01,1.912230435200500400e-01,3.936221207396966570e-01,5.542576405229653336e-01,3.579703153374129143e-01,-4.111516733185168748e-01,8.544444860996984747e-01,9.563808652132479438e-01,8.543516033102952489e-01,9.574014650874050902e-01,8.995450402507269017e-01,8.999469334601128967e-01,9.987891305908151995e-01,1.000000000000000000e+00,-3.660562197480834445e-01,-7.740055987933441850e-02,-8.982530886614113752e-02,-1.689585721860741574e-01,-1.177852300667032448e-01,-1.645848583252065567e-01,-1.845418837072959894e-01,-2.996526261528036084e-02,3.757641549610529763e-02,-1.693959732245352845e-01,-1.094402867090188552e-01,4.380532065903328665e-01,5.863150071949166930e-01,2.019092381681012460e-01,-4.972635928267356564e-01,-5.112877733507475986e-01,5.857504636970609635e-01,6.393368606411841126e-01,8.180498785072857215e-01,3.279620484430011140e-02,-1.184661572281925541e-02,3.978517381254903507e-01,2.739350119483152744e-03,-3.802557689075895982e-03,-4.116896945236857563e-01,-1.032342458823547054e-01
-1.908377557829373516e-01,-2.352012995833422659e-01,-1.299401499024289974e-01,7.528578155688568641e-02,-1.890410679961615492e-01,-1.510521320015534574e-01,-9.454006400092052065e-02,-2.378058638329651198e-01,-1.517262405458580377e-01,2.082761986835362511e-01,-4.020402309930766194e-01,-3.941739847590794432e-01,-3.997487835734608308e-01,-3.900743970836602625e-01,-3.877580960600438553e-01,-3.851713285050650248e-01,-3.709521480642862801e-01,-3.660562197480834445e-01,1.000000000000000000e+00,2.050733262463549644e-01,7.242526973106015731e-02,2.043306599646672883e-01,1.072133846741659124e-01,1.763656239071880183e-01,1.685742269336989729e-01,1.071356051259230446e-01,6.813670135744481771e-02,9.537225341780472543e-02,1.424978034454172093e-01,-2.093667428710056511e-01,-2.864839247953360757e-01,-7.923974137847868138e-02,3.287752399914717905e-01,3.355606516349527446e-01,-2.555401302934657282e-01,-3.083552147700754364e-01,-3.722807639109595446e-01,-5.525136765960124256e-03,2.653809459961542494e-02,-1.673668177383799138e-01,-2.331892533897849881e-02,-2.224255446166810077e-02,2.965327680739170413e-01,6.530719309230884062e-02
-2.073396793453654019e-01,-2.207137807907651184e-01,-1.665882134878724496e-01,1.526919221011842631e-01,-2.021409994495717011e-01,-8.801457831765330253e-02,4.055654183913683375e-01,-3.364113417507682557e-01,-7.381972211580431487e-02,6.428598899011057910e-02,-1.483964893163300658e-01,-8.674108584981371495e-02,-1.534984089917510175e-01,-8.749857635995367255e-02,-1.343712093519756345e-01,-1.392284224759732791e-01,-7.722469945432069993e-02,-7.740055987933441850e-02,2.050733262463549644e-01,1.000000000000000000e+00,5.354617413902501566e-01,3.592551061843728966e-01,2.832936638757445058e-01,1.423088581382842555e-01,1.637717136207078039e-01,2.531108523340285799e-01,3.535858942936591642e-01,1.292022741585003298e-01,5.285777757887417660e-01,-7.368463162055953475e-02,-1.773192403558648544e-01,-1.065293177482801584e-01,2.108635447427998355e-01,2.180379028411492115e-01,-2.108156953651019461e-01,-1.617879488293237078e-01,-2.126141229973796398e-01,-1.543655148641594546e-02,1.547507342540092694e-02,-3.638236541397139173e-02,2.161877866424011252e-02,-3.165614129870958360e-02,6.799358250070522414e-02,-3.435270825379363457e-02
1.611920200798041755e-02,-1.885246536570807721e-02,3.690846476188477249e-02,1.230477895938735383e-01,2.194562367677273598e-02,7.288018349336680690e-02,3.650098492523094484e-01,-4.122818084379755166e-01,-1.212610627895585602e-02,2.911319283207980391e-02,-4.153195725465166910e-02,-8.901445740568648957e-02,-4.574354767264591365e-02,-9.137113202427370184e-02,3.435369667612766381e-02,3.069603272346031406e-02,-8.726880358983764296e-02,-8.982530886614113752e-02,7.242526973106015731e-02,5.354617413902501566e-01,1.000000000000000000e+00,1.343533639529181367e-01,1.825277012627596063e-01,8.587359570281814791e-02,9.811641869970327834e-02,1.486523461085275943e-01,2.100230520661013067e-01,-6.636270047161535630e-03,2.001018097532736018e-01,-3.613252977258704646e-02,-1.967685332051690664e-03,3.427417425570277593e-02,1.070085782706846345e-02,1.421764441700244970e-02,-3.261603763110482428e-03,-2.806165828011293606e-02,-9.465550235310080107e-02,-1.641639032216743802e-02,1.253253117744222364e-02,1.695920634500603860e-02,2.069413247404418288e-02,-2.077149342494601092e-02,6.865929215108293460e-02,-6.849187981524367929e-04
-5.473171357045090307e-02,-8.620245039399798692e-02,-3.438014422203513470e-02,1.061122721144411585e-01,-4.888697251658261078e-02,-1.381667963213937221e-02,1.952966641825571170e-01,-1.175145719567106950e-01,-3.246060551241120723e-02,1.201801800208969762e-01,-1.675388627306598210e-01,-1.752018229981773534e-01,-1.691971677862495749e-01,-1.807333267188216130e-01,-1.655131693063470744e-01,-1.672041807071034114e-01,-1.635545566611647794e-01,-1.689585721860741574e-01,2.043306599646672883e-01,3.592551061843728966e-01,1.343533639529181367e-01,1.000000000000000000e+00,7.768439137829789010e-01,1.637611278265539150e-01,1.683991390499967877e-01,1.755337696291921490e-01,1.876986702572683019e-01,5.994639536655781142e-02,2.434806711041670735e-01,-7.753680130289318517e-02,-8.521866945083875211e-02,-2.589734706564167030e-02,1.692912605155664496e-01,1.754584930666840403e-01,-8.374613804520950056e-02,-1.069993643777171211e-01,-1.882324672575802216e-01,4.627440373638905952e-02,-5.926989166107644869e-02,-4.659002251541875111e-02,-7.044821160396805282e-02,7.441105877630863064e-02,1.055682869825927683e-01,-2.661871229742797731e-02
1.083217322780483105e-01,4.792443900432138276e-02,8.110453859493389761e-02,8.213048067761251347e-02,1.290225835544452360e-01,2.621499174594076886e-01,3.082173371941969164e-01,-6.773530918005538082e-02,-2.476760591426905439e-02,7.845940403839436750e-02,-1.105344450109083110e-01,-1.286072415225286425e-01,-1.144498131453686174e-01,-1.365947360750881523e-01,-9.505811135030825532e-02,-9.902973539435072636e-02,-1.096970846198094679e-01,-1.177852300667032448e-01,1.072133846741659124e-01,2.832936638757445058e-01,1.825277012627596063e-01,7.768439137829789010e-01,1.000000000000000000e+00,1.098006516378123992e-01,1.144044882158003346e-01,1.243129079133141884e-01,1.393626420496534013e-01,-8.186142906631312111e-03,1.800736001931557140e-01,-2.808525671091268924e-02,8.451788036234204882e-02,7.211341286541848861e-02,-1.129291266300468111e-02,-8.193060128321954030e-03,7.771343858790256964e-02,4.065912917480637295e-02,-1.019778075153672525e-01,8.582531936889892243e-02,-1.007342350138788478e-01,-2.935327774668258088e-02,-1.054571731163858189e-01,1.127549289493164769e-01,1.126358105957629557e-01,-1.288964644397306257e-02
-1.221206398424679873e-01,-1.614627168684140412e-01,-4.291090278614213133e-02,7.349069615367485042e-01,-1.167529922141787857e-01,-5.211977780539210625e-02,-8.943836894299948478e-03,-1.737337779034702490e-01,5.921293924046935331e-01,6.766770441743675812e-01,-9.225597880026897846e-02,-1.246101142066513567e-01,-8.805113678866845206e-02,-1.181330933186614529e-01,-1.564725006160428977e-01,-1.539901064108732121e-01,-1.690917527195100190e-01,-1.645848583252065567e-01,1.763656239071880183e-01,1.423088581382842555e-01,8.587359570281814791e-02,1.637611278265539150e-01,1.098006516378123992e-01,1.000000000000000000e+00,9.537387958679155453e-01,9.135515274345995529e-01,8.099136062362032318e-01,-1.007978420538541281e-01,-9.799621477821787718e-02,-1.614760393937059446e-01,-1.719879627357085994e-01,-7.198029008100359505e-02,2.484992531989233810e-01,2.623368225998694570e-01,-1.532065703380498523e-01,-1.680494078303163830e-01,-2.903058324734994478e-01,-3.573382833156643016e-03,2.462449998562063567e-03,5.382191214151977876e-01,-7.287229524630332335e-03,1.035949066513618165e-03,-3.134662840752175383e-02,-1.681780362465496170e-01
-1.346584956195354676e-01,-1.774719011966588988e-01,-5.494717212509769161e-02,7.931766199673377926e-01,-1.285026481471143178e-01,-5.526835018026944601e-02,-7.533876841521563485e-03,-1.892773494942542323e-01,6.338087214213208309e-01,7.343371077495807198e-01,-1.092499200885516386e-01,-1.430797809900925810e-01,-1.053465311448760489e-01,-1.369356497093161262e-01,-1.760581329512935223e-01,-1.740006635735481255e-01,-1.885229506068062666e-01,-1.845418837072959894e-01,1.685742269336989729e-01,1.637717136207078039e-01,9.811641869970327834e-02,1.683991390499967877e-01,1.144044882158003346e-01,9.537387958679155453e-01,1.000000000000000000e+00,8.609274099333938945e-01,8.466902388488810605e-01,-1.082485895460905401e-01,-1.023716967879318429e-01,-1.678944401706108647e-01,-1.815582974343886435e-01,-8.966140861737852130e-02,2.690163012037764534e-01,2.837318407803876008e-01,-1.666598176525375119e-01,-1.772731553121850157e-01,-3.181725599087469325e-01,-1.718273925896607844e-03,1.327978662739399008e-03,5.728729079459355944e-01,-8.646943415509866782e-03,1.200284681895730449e-03,-1.693924104689478044e-02,-2.027925783398959736e-01
